Timestamp,Root_P_x,Root_P_y,Root_P_z,Root_Q_x,Root_Q_y,Root_Q_z,Root_Q_w,LeftShoulder_P_x,LeftShoulder_P_y,LeftShoulder_P_z,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftShoulder_Q_w,LeftArm_P_x,LeftArm_P_y,LeftArm_P_z,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftArm_Q_w,LeftForeArm_P_x,LeftForeArm_P_y,LeftForeArm_P_z,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftForeArm_Q_w,LeftHand_P_x,LeftHand_P_y,LeftHand_P_z,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,LeftHand_Q_w,Head_P_x,Head_P_y,Head_P_z,Head_Q_x,Head_Q_y,Head_Q_z,Head_Q_w,RightShoulder_P_x,RightShoulder_P_y,RightShoulder_P_z,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightShoulder_Q_w,RightArm_P_x,RightArm_P_y,RightArm_P_z,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightArm_Q_w,RightForeArm_P_x,RightForeArm_P_y,RightForeArm_P_z,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightForeArm_Q_w,RightHand_P_x,RightHand_P_y,RightHand_P_z,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightHand_Q_w
180.0232,0,0,0,6.66E-08,0,0,1,0.05657614,1.395296,0.5146201,-0.3510748,0.09632154,0.7401512,-0.5653717,-0.03212138,1.434745,0.4524098,0.322811,0.4588556,0.03614061,0.827006,-0.09242144,1.233557,0.3078001,-0.3214765,0.5732363,-0.249963,0.7110356,-0.08880591,1.049094,0.5130715,-0.1512161,0.6392429,-0.4469063,0.6072705,0.1450428,1.555664,0.585686,-0.02760258,-0.08105583,0.9963273,-0.000440602,0.1858891,1.358418,0.5513845,0.001203361,-0.160784,0.6795602,0.7157828,0.2980995,1.349609,0.5763814,0.02521023,-0.750121,0.2756866,0.6005665,0.3921833,1.133695,0.674127,-0.2532424,-0.6984012,0.5617314,0.36409,0.4074493,1.067275,0.9415801,-0.1800679,-0.503373,0.8352155,0.1288656
190.0024,0,0,0,6.66E-08,0,0,1,0.05656543,1.395296,0.5145599,-0.3511429,0.09658142,0.7399821,-0.5655065,-0.03211047,1.434699,0.4522892,0.3229474,0.4588369,0.03609324,0.8269653,-0.09246011,1.233553,0.3076401,-0.3216694,0.5730478,-0.2501223,0.7110445,-0.08888078,1.049203,0.513013,-0.1510786,0.6384005,-0.4460028,0.608853,0.1450333,1.555656,0.5856284,-0.02734123,-0.08116178,0.9963258,-0.000566633,0.1858757,1.358407,0.551323,0.001215111,-0.1607124,0.6795815,0.7157789,0.2980894,1.349605,0.5763075,0.02505728,-0.7500898,0.2758211,0.6005502,0.3921532,1.133725,0.6741472,-0.2531818,-0.6983845,0.5617433,0.3641469,0.4074649,1.067295,0.9415952,-0.1801098,-0.5032347,0.8353001,0.1288009
200.0122,0,0,0,6.66E-08,0,0,1,0.05653914,1.395286,0.5144917,-0.3510445,0.09683789,0.7398424,-0.5657063,-0.0321341,1.434625,0.452177,0.3229817,0.4587607,0.03597857,0.8269988,-0.09252699,1.233487,0.3075361,-0.3220116,0.5728669,-0.2503314,0.7109615,-0.08894217,1.049316,0.5130699,-0.1511174,0.6376576,-0.4456172,0.6099031,0.1449992,1.555653,0.5855516,-0.02711787,-0.08121148,0.9963277,-0.000656997,0.1858598,1.35841,0.551231,0.001248564,-0.1606097,0.6795987,0.7157853,0.2980787,1.349614,0.5761946,0.02501562,-0.7500473,0.2759829,0.6005303,0.3921728,1.133778,0.6741033,-0.2530966,-0.6983531,0.5617858,0.3642003,0.4075468,1.06735,0.9415485,-0.1801156,-0.5030726,0.8354152,0.1286769
209.9915,0,0,0,6.66E-08,0,0,1,0.05647977,1.395248,0.5145057,-0.3509983,0.09704157,0.7397624,-0.5658045,-0.03218431,1.434553,0.4521562,0.3230929,0.4587919,0.035948,0.8269393,-0.09262241,1.23345,0.3074847,-0.3222212,0.5726566,-0.2504634,0.7109895,-0.08906442,1.04939,0.5131185,-0.151112,0.6371988,-0.445633,0.6103723,0.1449325,1.555623,0.5855576,-0.02687668,-0.08094167,0.9963563,-0.00071096,0.1858114,1.358383,0.5512171,0.001210715,-0.1604112,0.6797802,0.7156575,0.2980387,1.349644,0.5761625,0.02487848,-0.7500955,0.2760904,0.6004265,0.3920992,1.133834,0.6741623,-0.2530113,-0.6982994,0.5618383,0.364282,0.4075497,1.067415,0.9416052,-0.1800749,-0.5029888,0.8354887,0.1285851
220.0012,0,0,0,6.66E-08,0,0,1,0.0564555,1.395239,0.5144807,-0.35085,0.09727171,0.7397338,-0.5658945,-0.03220492,1.43451,0.4521046,0.3231268,0.458755,0.03586682,0.8269502,-0.09267884,1.233415,0.3074368,-0.3224155,0.5725217,-0.2506963,0.7109281,-0.08916631,1.049488,0.5131907,-0.1510894,0.6369838,-0.4460004,0.6103336,0.1449091,1.55562,0.5855052,-0.02669888,-0.08080793,0.9963721,-0.000812253,0.1857944,1.358376,0.551169,0.001273508,-0.1603035,0.6797972,0.7156656,0.2980281,1.349642,0.5760879,0.02472136,-0.7499091,0.2763321,0.6005547,0.3921182,1.133897,0.6742004,-0.2529266,-0.6981929,0.5619621,0.3643542,0.4076633,1.067531,0.941651,-0.1800656,-0.5028195,0.8355971,0.1285571
229.9805,0,0,0,6.66E-08,0,0,1,0.05643731,1.395241,0.5144606,-0.3508858,0.09739143,0.7396838,-0.5659171,-0.03220994,1.434501,0.4520587,0.3228869,0.4588817,0.03559368,0.8269855,-0.09276316,1.233317,0.3075478,-0.3223253,0.572529,-0.2507924,0.7109293,-0.08931563,1.049385,0.513298,-0.1509462,0.6369091,-0.4462087,0.6102954,0.1449012,1.555628,0.5854382,-0.02662105,-0.08060016,0.9963906,-0.000922365,0.1857803,1.358372,0.5511277,0.001352291,-0.1602186,0.6798273,0.7156558,0.2980203,1.349647,0.5760214,0.02447455,-0.7497056,0.276552,0.6007178,0.3921038,1.133958,0.6742628,-0.2528246,-0.6980191,0.5622284,0.3643471,0.4077638,1.067729,0.9417406,-0.1800437,-0.5025643,0.8357573,0.1285443
240.0208,0,0,0,6.66E-08,0,0,1,0.05640819,1.39525,0.514415,-0.3507902,0.0976093,0.7395633,-0.5660958,-0.03223839,1.434453,0.4519767,0.3228378,0.4589241,0.03549649,0.8269852,-0.09282812,1.23325,0.3075086,-0.3224017,0.5724789,-0.2510515,0.7108435,-0.08945523,1.049417,0.5133483,-0.1508969,0.6368047,-0.446524,0.6101856,0.1448875,1.555647,0.585351,-0.02642888,-0.08052951,0.9964014,-0.000927671,0.1857567,1.358384,0.5510659,0.000991169,-0.159749,0.6797154,0.7158675,0.297998,1.349624,0.5759413,0.02431477,-0.7495106,0.2766095,0.6009408,0.3920671,1.133947,0.6742235,-0.2527782,-0.6977868,0.562537,0.3643473,0.4078396,1.067897,0.9417388,-0.1799842,-0.5023181,0.8359095,0.1285982
250,0,0,0,6.66E-08,0,0,1,0.05635431,1.39523,0.5144457,-0.3508724,0.09770168,0.7395064,-0.5661038,-0.03227683,1.434427,0.4519815,0.32291,0.4590121,0.03547598,0.8269092,-0.09290791,1.233247,0.3074987,-0.3223473,0.5724849,-0.2512105,0.7108072,-0.08960848,1.049438,0.5133617,-0.1505873,0.6368566,-0.4467079,0.6100734,0.1448432,1.555623,0.5853858,-0.02619746,-0.08048675,0.996411,-0.000896913,0.1857064,1.358362,0.5510821,0.001053642,-0.1597053,0.6797482,0.7158459,0.297952,1.349613,0.5759417,0.02412026,-0.7493523,0.2767541,0.6010798,0.3920087,1.133972,0.6743146,-0.2527771,-0.6975781,0.5627452,0.3644261,0.4078771,1.068051,0.9418563,-0.1798987,-0.5021608,0.8359981,0.1287595
260.0098,0,0,0,6.66E-08,0,0,1,0.05631262,1.39527,0.5143518,-0.3509028,0.09771655,0.7395017,-0.5660887,-0.03231338,1.43447,0.4518825,0.3225577,0.4590314,0.03498698,0.8270566,-0.09306884,1.233156,0.307638,-0.3223118,0.57251,-0.2513212,0.7107637,-0.08981356,1.049366,0.5135179,-0.1504921,0.6368572,-0.4470011,0.6098813,0.1448104,1.555683,0.585246,-0.02599743,-0.0806743,0.9964011,-0.000869281,0.1856716,1.358422,0.5509848,0.001100223,-0.1596616,0.6797681,0.7158368,0.2979207,1.349679,0.5758305,0.02403666,-0.7492653,0.276892,0.6011277,0.3919935,1.134075,0.674269,-0.2528413,-0.6973863,0.5628417,0.3646001,0.4079373,1.068232,0.9418253,-0.1797849,-0.5020905,0.8360363,0.1289429
269.989,0,0,0,6.66E-08,0,0,1,0.05639412,1.395295,0.5143793,-0.3509521,0.09776297,0.7394332,-0.5661393,-0.03222682,1.43448,0.4518931,0.3223606,0.459217,0.03467373,0.8270438,-0.09309893,1.23309,0.307804,-0.3221434,0.5725671,-0.2513438,0.7107862,-0.08989886,1.049246,0.5136368,-0.1502191,0.6369449,-0.4471709,0.6097325,0.1449721,1.555666,0.5852422,-0.02580847,-0.08083849,0.9963928,-0.000868065,0.1857549,1.358389,0.550947,0.001135158,-0.1596048,0.6797796,0.7158386,0.2980075,1.349649,0.5757784,0.02396942,-0.749411,0.2768781,0.6009553,0.3920278,1.13404,0.6742548,-0.2529069,-0.6972107,0.5628909,0.3648145,0.4080476,1.068245,0.9418186,-0.1797173,-0.5020412,0.8360478,0.1291544
279.9988,0,0,0,6.66E-08,0,0,1,0.05645471,1.395369,0.5143115,-0.3506766,0.09813444,0.7392986,-0.5664217,-0.03217289,1.434463,0.4517781,0.3220195,0.4593083,0.03426889,0.8271428,-0.09314915,1.232947,0.3079098,-0.322031,0.5726246,-0.2513849,0.7107764,-0.08998906,1.049075,0.5137177,-0.1501525,0.6370106,-0.4473374,0.6095582,0.1450799,1.555749,0.5850563,-0.02570314,-0.08082408,0.9963965,-0.001036905,0.1858241,1.358444,0.5508297,0.001039269,-0.1594291,0.6796533,0.7159977,0.2980772,1.349665,0.5756448,0.02398966,-0.7494514,0.2769618,0.6008657,0.3921187,1.13408,0.6741539,-0.2529488,-0.6970986,0.562846,0.3650686,0.4082077,1.068269,0.9417095,-0.179695,-0.5019989,0.8360452,0.1293654
290.0085,0,0,0,6.66E-08,0,0,1,0.0563455,1.395361,0.5144066,-0.350524,0.09842543,0.7392585,-0.5665177,-0.03227316,1.434418,0.4518366,0.3216286,0.4595396,0.03401902,0.8271765,-0.09330069,1.232764,0.3081822,-0.3218325,0.5727202,-0.251376,0.7107921,-0.09018499,1.048819,0.5139256,-0.1498497,0.6371071,-0.4474138,0.6094754,0.1449376,1.55576,0.5851416,-0.02572092,-0.08084775,0.996394,-0.001204312,0.1857312,1.358467,0.5508968,0.001004133,-0.1593109,0.6795827,0.7160912,0.2979861,1.349666,0.5756965,0.02388925,-0.7494678,0.2770733,0.6007977,0.392014,1.134109,0.6742821,-0.2529954,-0.6969917,0.5627904,0.3653262,0.4081689,1.068277,0.9418284,-0.1796909,-0.5019512,0.8360448,0.1295585
300.0183,0,0,0,6.66E-08,0,0,1,0.05625599,1.395391,0.5144285,-0.3502128,0.09872048,0.7392728,-0.5666405,-0.03236873,1.434402,0.4518387,0.3211815,0.4595478,0.03370171,0.8273588,-0.09342338,1.232591,0.3084173,-0.321707,0.5728257,-0.2513784,0.7107633,-0.09032553,1.048602,0.5141217,-0.1497017,0.63717,-0.4474902,0.6093905,0.1448417,1.555813,0.5851345,-0.02567765,-0.081069,0.9963771,-0.00119635,0.1856584,1.35853,0.5508938,0.000983293,-0.159215,0.6795763,0.7161186,0.2979156,1.349727,0.5756817,0.02383548,-0.7494695,0.2770325,0.6008166,0.3919131,1.134158,0.6742681,-0.2530203,-0.6969041,0.5627398,0.3655536,0.4081312,1.068301,0.9418045,-0.179675,-0.5019029,0.8360516,0.129723
309.9976,0,0,0,6.66E-08,0,0,1,0.0561899,1.395375,0.5145563,-0.3501421,0.09864222,0.7393512,-0.566595,-0.03244522,1.434401,0.451991,0.3208472,0.4597171,0.03330818,0.8274103,-0.09361452,1.232467,0.3087916,-0.3214477,0.572985,-0.2512746,0.7107888,-0.09053329,1.048357,0.5143881,-0.1494341,0.6373683,-0.4473607,0.6093439,0.144778,1.555787,0.5852855,-0.02569207,-0.08126008,0.9963611,-0.001186948,0.1856074,1.358521,0.5509755,0.000980648,-0.159111,0.6799284,0.7158072,0.2978738,1.349828,0.5757605,0.0237579,-0.7495501,0.2769116,0.6007745,0.3917997,1.134223,0.6743365,-0.2530132,-0.696847,0.562702,0.3657254,0.4080742,1.068341,0.9418633,-0.1796937,-0.5017509,0.8361138,0.1298842
320.0073,0,0,0,6.66E-08,0,0,1,0.05612563,1.395379,0.5146045,-0.3501019,0.09851418,0.7394243,-0.5665473,-0.0325222,1.434424,0.4520684,0.321062,0.4597064,0.03329156,0.827334,-0.09374826,1.23256,0.308795,-0.3215261,0.5730255,-0.2512645,0.7107247,-0.09062215,1.048474,0.5144132,-0.1493122,0.637495,-0.447376,0.6092304,0.1447234,1.555817,0.5852885,-0.02558995,-0.08115761,0.9963722,-0.001072555,0.1855656,1.358559,0.5509775,0.000823776,-0.1588521,0.6800188,0.7157793,0.2978367,1.349894,0.5757511,0.02375854,-0.7494833,0.2769801,0.6008269,0.3917904,1.134308,0.674343,-0.2528942,-0.6967754,0.5628756,0.3656774,0.4081407,1.0685,0.9418836,-0.1795904,-0.5017814,0.8361161,0.1298965
329.9866,0,0,0,6.66E-08,0,0,1,0.05634713,1.395478,0.514645,-0.3500746,0.09855628,0.739352,-0.5666509,-0.03230611,1.434494,0.4520986,0.3213464,0.4598309,0.03334083,0.8271521,-0.09360169,1.232725,0.3087213,-0.3213784,0.5732275,-0.2511071,0.710684,-0.09041901,1.048543,0.5142527,-0.149124,0.637757,-0.4472879,0.6090665,0.145141,1.555879,0.5851194,-0.02560132,-0.08088413,0.9963945,-0.000868995,0.1858011,1.358561,0.55087,0.000847164,-0.1587374,0.6800164,0.7158068,0.298077,1.349896,0.5756217,0.02378985,-0.7494597,0.2769798,0.6008549,0.3920461,1.134311,0.6742001,-0.2527357,-0.6967828,0.5629836,0.3656069,0.4084562,1.068526,0.9417425,-0.179468,-0.5018398,0.8361177,0.1298291
339.9658,0,0,0,6.66E-08,0,0,1,0.05645217,1.395551,0.5146667,-0.3499641,0.09864381,0.7392069,-0.5668936,-0.03221892,1.434499,0.4521036,0.3214357,0.4598827,0.03316866,0.8270957,-0.09361751,1.232754,0.3087373,-0.3213012,0.5734243,-0.251031,0.7105873,-0.09038107,1.048524,0.5142244,-0.1491125,0.6380251,-0.4472908,0.6087868,0.1453554,1.555962,0.5849546,-0.02567608,-0.08067983,0.9964094,-0.000794945,0.1859334,1.35861,0.5507694,0.000671874,-0.1584055,0.6799737,0.7159215,0.2982138,1.349931,0.5754964,0.0239809,-0.7494502,0.2767282,0.6009753,0.3921957,1.134279,0.6739173,-0.2525447,-0.6968881,0.5629542,0.3655832,0.4086514,1.068423,0.9414393,-0.1794442,-0.5021042,0.8359435,0.1299621
350.0061,0,0,0,6.66E-08,0,0,1,0.05651113,1.395555,0.5148279,-0.3499413,0.09868044,0.7390982,-0.5670426,-0.0321687,1.434462,0.452252,0.3217116,0.4601204,0.03321726,0.8268542,-0.09365462,1.232809,0.3087935,-0.3212412,0.5735679,-0.2509402,0.7105303,-0.09036832,1.048533,0.514238,-0.149051,0.6383696,-0.4472238,0.6084892,0.1455171,1.555946,0.5850154,-0.02570078,-0.0802865,0.9964402,-0.000620674,0.1860077,1.358568,0.5508288,0.000425804,-0.1579729,0.6799127,0.7160751,0.2982931,1.349871,0.5755263,0.02409736,-0.7494533,0.2765744,0.601037,0.3922813,1.134178,0.6738524,-0.2524948,-0.6969271,0.5629179,0.365599,0.4087482,1.068285,0.9413648,-0.1794681,-0.5022548,0.8358358,0.1300383
360.0159,0,0,0,6.66E-08,0,0,1,0.05648366,1.395546,0.514966,-0.3497105,0.09879287,0.7390917,-0.5671743,-0.0322139,1.434414,0.4523906,0.3219258,0.4602067,0.03316192,0.8267251,-0.0937897,1.232829,0.3088746,-0.3213512,0.5736913,-0.2509151,0.7103899,-0.0904174,1.048584,0.5143464,-0.1491443,0.6386541,-0.4472192,0.608171,0.1455641,1.55594,0.5850735,-0.02554251,-0.07993841,0.9964726,-0.000334016,0.1860025,1.358555,0.5508824,0.000535417,-0.1578794,0.6799645,0.7160464,0.2982959,1.349873,0.5755491,0.02431215,-0.7494948,0.2763367,0.6010866,0.3923006,1.134119,0.6737238,-0.2523985,-0.697042,0.5628619,0.3655332,0.4087569,1.068165,0.9412216,-0.1795875,-0.5021848,0.8358466,0.1300764
369.9951,0,0,0,6.66E-08,0,0,1,0.05641142,1.395475,0.5151715,-0.3496331,0.09881106,0.7391002,-0.5672074,-0.03229325,1.434333,0.4526002,0.3222001,0.4604735,0.03319168,0.8264682,-0.09396918,1.232839,0.3089991,-0.3213603,0.5737354,-0.2507424,0.7104111,-0.09052135,1.04855,0.5144298,-0.1490078,0.6389784,-0.4471152,0.6079404,0.1455201,1.555867,0.5852817,-0.02540693,-0.07965018,0.9964994,-6.86E-05,0.1859523,1.358497,0.5510222,0.000643539,-0.1577964,0.6800119,0.7160197,0.2982532,1.349831,0.5756598,0.02462958,-0.7496023,0.2764337,0.6008949,0.3923834,1.134112,0.6737916,-0.2523223,-0.6971597,0.5628233,0.3654211,0.40881,1.068112,0.9412801,-0.1798232,-0.5020744,0.8358368,0.1302392
380.0049,0,0,0,6.66E-08,0,0,1,0.05627932,1.395434,0.5152966,-0.3494475,0.09887052,0.739038,-0.5673926,-0.03244821,1.434241,0.4527259,0.3224434,0.4606573,0.03317797,0.8262715,-0.09422054,1.232827,0.3090548,-0.3215919,0.5736378,-0.2505356,0.7104582,-0.09064209,1.048563,0.5145057,-0.1490626,0.6392027,-0.4471124,0.6076933,0.1453717,1.555877,0.5853494,-0.02530042,-0.07926333,0.9965329,6.48E-05,0.1858504,1.35852,0.5511038,0.000737417,-0.1577151,0.6800576,0.7159939,0.2981583,1.349868,0.5757148,0.0249611,-0.7496774,0.2766044,0.600709,0.3924423,1.134206,0.6738234,-0.252241,-0.6973082,0.5627759,0.3652661,0.4088218,1.068154,0.9413018,-0.1800635,-0.5019617,0.835833,0.130365
389.9841,0,0,0,6.66E-08,0,0,1,0.05614204,1.395348,0.5155271,-0.3494068,0.09879428,0.7389401,-0.5675581,-0.03260797,1.434115,0.4529637,0.3226807,0.4609877,0.03321933,0.8259928,-0.09447777,1.23278,0.3092232,-0.3216063,0.5738122,-0.2504001,0.7103578,-0.09079682,1.048484,0.5146432,-0.1489317,0.639496,-0.446988,0.6075078,0.145207,1.555812,0.5855946,-0.02519492,-0.07907277,0.9965505,0.000132528,0.1857432,1.358484,0.5512769,0.000814396,-0.1576268,0.6801003,0.7159725,0.2980576,1.349845,0.5758628,0.02531499,-0.7498133,0.2766858,0.6004868,0.3924723,1.134215,0.6739162,-0.2521925,-0.6974294,0.5627748,0.3650702,0.4087925,1.068149,0.9413949,-0.1801825,-0.5018044,0.8359225,0.1302316
400.0244,0,0,0,6.66E-08,0,0,1,0.0560421,1.39529,0.5157219,-0.3492464,0.09866774,0.7388876,-0.5677472,-0.03274711,1.434013,0.453187,0.3227324,0.4611841,0.03311257,0.8258672,-0.09470841,1.232692,0.3094671,-0.3217231,0.5740353,-0.2502844,0.7101662,-0.09087889,1.048405,0.5148929,-0.148977,0.6396869,-0.4469869,0.6072969,0.145083,1.555774,0.5857974,-0.02507133,-0.0792126,0.9965426,0.000131228,0.1856734,1.358475,0.5514125,0.000931363,-0.1575457,0.6805052,0.7156054,0.2980012,1.349963,0.5759812,0.02556064,-0.7499302,0.2768204,0.6002683,0.3925217,1.134377,0.6740301,-0.2522434,-0.6974926,0.5627824,0.3649024,0.4087628,1.06833,0.9415183,-0.1802068,-0.5016526,0.8360544,0.1299368
410.0037,0,0,0,6.66E-08,0,0,1,0.05597358,1.395212,0.5159871,-0.349247,0.0983856,0.7389572,-0.5677052,-0.03284028,1.433959,0.4535019,0.3225523,0.461565,0.03285701,0.8257352,-0.09493174,1.23257,0.3099334,-0.3218342,0.5742213,-0.2501774,0.7100031,-0.09096964,1.048293,0.5153656,-0.1492175,0.6400203,-0.446793,0.6070294,0.1450332,1.555694,0.5860646,-0.02485451,-0.07892838,0.9965706,0.000285035,0.185628,1.35841,0.5516077,0.00100075,-0.1574149,0.680844,0.7153121,0.2979681,1.350005,0.5761568,0.02576568,-0.7500856,0.2768611,0.6000467,0.3925502,1.134436,0.6741834,-0.2523798,-0.697522,0.5627429,0.3648122,0.4086989,1.068402,0.9416804,-0.1802095,-0.5016575,0.8360845,0.1297203
420.0134,0,0,0,6.66E-08,0,0,1,0.05591376,1.395139,0.5162327,-0.3490251,0.09832034,0.738983,-0.5678194,-0.03293322,1.433859,0.453778,0.3224384,0.4618651,0.0325744,0.825623,-0.09516811,1.232423,0.3103374,-0.3220391,0.5742347,-0.2500509,0.7099438,-0.09108098,1.048184,0.5158011,-0.1493831,0.6401932,-0.4466278,0.6069277,0.1449936,1.555629,0.5862996,-0.02455846,-0.07878345,0.9965894,0.00044859,0.1856,1.358365,0.5517661,0.001081417,-0.1572849,0.68088,0.715306,0.2979481,1.349971,0.5762828,0.02585662,-0.7501843,0.2769088,0.5998972,0.3925597,1.134418,0.6743158,-0.2525543,-0.6975637,0.5626161,0.3648076,0.4086085,1.068354,0.9418113,-0.1801707,-0.5017796,0.836045,0.129557
429.9927,0,0,0,6.66E-08,0,0,1,0.05585517,1.395042,0.516533,-0.3489072,0.09833974,0.7389576,-0.5679212,-0.03300694,1.433735,0.4540828,0.3222395,0.4622283,0.03237218,0.8255051,-0.0953418,1.232226,0.310787,-0.3220869,0.5743805,-0.2497934,0.7098947,-0.09110577,1.047934,0.5161993,-0.1496531,0.6402883,-0.4464761,0.6068727,0.1449515,1.555512,0.5866384,-0.02425805,-0.07871716,0.9966019,0.000523513,0.1855662,1.358272,0.5519802,0.001066174,-0.1570663,0.6808373,0.7153948,0.2979206,1.349865,0.5764635,0.02604002,-0.750286,0.2767843,0.5998194,0.3925546,1.134282,0.6744081,-0.2526917,-0.6976373,0.5624449,0.3648355,0.4085144,1.06815,0.9418923,-0.1801048,-0.5018821,0.8360204,0.1294086
440.0024,0,0,0,6.66E-08,0,0,1,0.05580047,1.394976,0.5167441,-0.3487892,0.09832934,0.7388412,-0.5681473,-0.03308844,1.433611,0.4542955,0.3221622,0.4623564,0.0322914,0.8254669,-0.09546071,1.232074,0.3110554,-0.3220108,0.5745828,-0.2496477,0.7098166,-0.09114504,1.047714,0.5164056,-0.1498612,0.6403875,-0.4462945,0.60685,0.144898,1.555449,0.5868427,-0.02392671,-0.07862195,0.9966172,0.000458963,0.1855371,1.358225,0.5521159,0.001010369,-0.1568,0.6808516,0.7154397,0.2978988,1.349822,0.5765671,0.02623099,-0.7503582,0.2765843,0.5998131,0.3925449,1.134187,0.674387,-0.2527711,-0.6977431,0.5622489,0.3648802,0.4084338,1.067956,0.9418509,-0.1801819,-0.5017531,0.8360771,0.1294346
449.9817,0,0,0,6.66E-08,0,0,1,0.05572686,1.394907,0.5169407,-0.3488735,0.09799518,0.7389185,-0.5680524,-0.03318097,1.433581,0.4545439,0.3220883,0.4625939,0.03214639,0.825368,-0.09563756,1.232016,0.3113814,-0.3219267,0.5748401,-0.2494351,0.7097214,-0.09120646,1.047567,0.5166498,-0.1499806,0.6405611,-0.4461172,0.6067675,0.1448086,1.55538,0.5870495,-0.02359848,-0.07851366,0.9966337,0.000286626,0.1854805,1.358167,0.5522612,0.001048315,-0.1566052,0.6810418,0.7153013,0.2978532,1.349823,0.5766825,0.0264417,-0.7504508,0.2762777,0.5998291,0.3924897,1.134108,0.6743335,-0.2528202,-0.6978745,0.5620045,0.3649714,0.4083202,1.067739,0.9417664,-0.1802554,-0.5017363,0.8360634,0.129486
460.022,0,0,0,6.66E-08,0,0,1,0.05569871,1.394868,0.5170688,-0.3488435,0.09777312,0.7389833,-0.5680254,-0.03323154,1.433559,0.4547145,0.3220553,0.4628969,0.03201258,0.8252165,-0.0957889,1.231978,0.3116174,-0.3218816,0.5750976,-0.2492926,0.7095832,-0.09125145,1.047474,0.5168338,-0.1500003,0.6408117,-0.4460322,0.6065603,0.144752,1.555348,0.5871385,-0.02340722,-0.07840917,0.9966464,-0.000175581,0.1854701,1.358132,0.5523298,0.001148666,-0.156492,0.6810734,0.7152959,0.2978507,1.349799,0.576718,0.02624206,-0.7503457,0.2763478,0.5999374,0.3924461,1.134098,0.6744405,-0.2528063,-0.6980728,0.561676,0.3651082,0.4082308,1.067521,0.9418246,-0.1803265,-0.5017394,0.8360448,0.1294959
470.0012,0,0,0,6.66E-08,0,0,1,0.0556645,1.394807,0.5172121,-0.3489473,0.09741049,0.7390677,-0.5679141,-0.03328465,1.433543,0.4549131,0.3223156,0.4631268,0.03219948,0.8249788,-0.09586644,1.232054,0.3116977,-0.3217671,0.5754024,-0.2491236,0.7094477,-0.09122635,1.047463,0.5168333,-0.1500042,0.641102,-0.4460941,0.6062075,0.144723,1.555263,0.5873161,-0.02307049,-0.07872427,0.9966295,-0.000330573,0.1854518,1.358065,0.5524081,0.001147601,-0.1562728,0.6812249,0.7151995,0.2978421,1.349779,0.5767674,0.02605246,-0.7502602,0.2763324,0.6000596,0.3923763,1.134068,0.6745284,-0.2527843,-0.6981397,0.5616308,0.3650647,0.4081373,1.067458,0.9419054,-0.18033,-0.5017383,0.8360624,0.129383
480.011,0,0,0,6.66E-08,0,0,1,0.05561484,1.394761,0.5172918,-0.348789,0.0973985,0.738954,-0.5681611,-0.03336603,1.433433,0.4549983,0.3224157,0.4633642,0.03259753,0.8247905,-0.09584624,1.231991,0.3116736,-0.321716,0.5756587,-0.249069,0.709282,-0.09113276,1.047366,0.5167779,-0.1500604,0.6414892,-0.446104,0.6057764,0.1446678,1.555212,0.5874048,-0.02277479,-0.07894266,0.9966189,-0.000497863,0.1854192,1.358027,0.5524331,0.001013721,-0.1559507,0.6813709,0.7151309,0.2978179,1.349787,0.5767692,0.02593531,-0.7502419,0.2763571,0.6000758,0.3923168,1.134081,0.6745727,-0.2526799,-0.6983036,0.5614805,0.3650546,0.4080617,1.067347,0.9419202,-0.1803122,-0.5017368,0.8360811,0.1292913
489.9902,0,0,0,6.66E-08,0,0,1,0.05556517,1.394704,0.5174044,-0.3488696,0.09721768,0.7389322,-0.568171,-0.03342728,1.433381,0.4551308,0.3224608,0.4634467,0.03311349,0.824706,-0.09571601,1.231971,0.3116778,-0.3217369,0.5758277,-0.2489934,0.7091618,-0.09091976,1.047333,0.516768,-0.15007,0.6418272,-0.4461941,0.6053493,0.1445239,1.555153,0.587525,-0.02294665,-0.07900319,0.9966094,-0.001428594,0.185382,1.357969,0.5524985,0.000869068,-0.155683,0.6813554,0.7152044,0.2977845,1.349724,0.5768158,0.0259898,-0.7503041,0.2763714,0.5999896,0.3922973,1.134023,0.6746181,-0.2525742,-0.6984595,0.5613356,0.3650522,0.4080313,1.06717,0.9419363,-0.1802447,-0.5017192,0.8361259,0.1291662
